"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00124662","KOKOMO 3 WSW, IN US","40.4582","-86.1758","250.5","2013-10",,,"442.4","7","17.2",",7","13",",7","8",",7",,,,,"0",",7","7",",7","0",",7","12",",7","0",",7","-3.3",",7,26,+",,,,,"26.2",",,7,06,","28.3",",7,05,",,,"267.7","7",,,,,,,,,"213.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.0",",,,7",,,,,"12.0",",7","18.1",",,,7","5.9",",,,7",,,,,,,,,,,,
"USC00127935","SEYMOUR 1 WSW, IN US","38.9543","-85.90452","172.8","2013-10",,,,,"22.2",",7","6",",7","5",",7","0",",7","0",",7","0",",7","5",",7","0",",7","12",",7","0",",7","-3.9",",7,25,","0",",,7,31,+","0.0",",T,7,25,","61.0",",,7,06,","28.9",",7,06,+",,,,,,,,,,,,,"185.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.0",",,,7",,,"0",",T,,7","13.1",",7","19.7",",,,7","6.4",",,,7",,,,,,,,,,,,
"US1INSJ0017","WALKERTON 5.7 ENE, IN US","41.501903","-86.385132","232.9","2013-10",,,,,,,"8","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"37.6","4,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.9",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0016","GRANGER 2.9 W, IN US","41.737267","-86.19491","246.9","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.4","5,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0055","INDIANAPOLIS 9.5 NE, IN US","39.89258728","-86.08235626","235.3","2013-10",,,,,,,"17",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"30.7",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0033","LEBANON 3.7 N, IN US","40.104661","-86.472542","284.1","2013-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"37.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0046","SYRACUSE 3.3 NNE, IN US","41.465941","-85.722059","258.2","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.9","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0048","GOSHEN 1.4 SSE, IN US","41.5586","-85.8287","246.0","2013-10",,,,,,,"15",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"35.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0037","ZIONSVILLE 3.8 N, IN US","40.0042","-86.2692","277.1","2013-10",,,,,,,"11","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"34.0","5,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.5","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","39.4429","-87.32206","172.7","2013-10","2.6",",W","567.3","W","17.4",",W","13",",W","7",",W","0",",W","0","1,W","0",",W","5",",W","0",",W","12",",W","0",",W","-3.8",",W,25,","0",",,W,31,+","0.0","1,,W,31,+","61.5",",,W,31,","28.9",",W,03,",,,"231.7","W",,,,,,,,,"194.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.0",",,,W",,,"0","1,,,W","12.6",",W","19.0",",,,W","6.2",",,,W",,,"260",",W","260",",W",,,"13.4",",W","18.3",",W"
"USC00125888","MOROCCO 1 NW, IN US","40.95855","-87.47784","205.4","2013-10",,,,,,,"6",",7","5",",7",,,,,,,,,,,,,,,,,,,,,"40.1",",,7,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.0",",,,7",,,,,,,,,,,,,,,,,,,,,,
"USC00125407","MARTINSVILLE 2 SW, IN US","39.40427","-86.45262","180.4","2013-10",,,"415.2","7","11.7",",7","14",",7","9",",7","0",",7","0",",7","0",",7","7",",7","0",",7","10",",7","0",",7","-3.9",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","45.7",",,7,06,","27.2",",7,04,",,,"270.9","7",,,,,,,,,"215.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.0",",,,7",,,"0",",,,7","11.8",",7","18.1",",,,7","5.4",",,,7",,,,,,,,,,,,
"USW00004846","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","41.4535","-86.997964","234.0","2013-10","3.2",",W","441.6","W","13.1",",W","11",",W","5",",W",,,,,"0",",W","7",",W","0",",W","10",",W","0",",W","-3.8",",W,22,",,,,,"39.4",",,W,30,","27.8",",W,04,+",,,"305.0","W",,,,,,,,,"242.3",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.0",",,,W",,,,,"10.9",",W","17.0",",,,W","4.9",",,,W",,,"260",",W","200",",W",,,"11.6",",W","16.1",",W"
"US1INCS0011","WA9TTB GALVESTON 1.0 ESE, IN US","40.5698","-86.1744","240.2","2013-10",,,,,,,"11","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"32.0","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.2","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0012","N9ZMY LOGANSPORT 0.9 E, IN US","40.7513","-86.3411","195.4","2013-10",,,,,,,"10","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"36.8","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0013","K9EQT LOGANSPORT 3.9 NNW, IN US","40.8054","-86.3858","228.9","2013-10",,,,,,,"7","2,N","4","2,N",,,,,,,,,,,,,,,,,,,,,"88.9","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.4","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INRN0005","N900A FARMLAND 2.5 NNE, IN US","40.221","-85.1036","311.2","2013-10",,,,,,,"12","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"49.3","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.8","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0036","ELKHART 4.8 SW, IN US","41.642487","-86.04149","226.2","2013-10",,,,,,,"16",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"34.0",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0026","LEBANON 1.7 NNE, IN US","40.076017","-86.465072","288.0","2013-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"33.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0039","GOSHEN 3.0 WSW, IN US","41.557751","-85.883424","270.1","2013-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"38.6",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSL0002","SULLIVAN 0.3 WSW, IN US","39.095394","-87.41221","159.1","2013-10",,,,,,,"11","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"55.9","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.7","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0072","INDIANAPOLIS 6.5 W, IN US","39.772946","-86.279933","240.5","2013-10",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"39.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0078","INDIANAPOLIS 8.4 ESE, IN US","39.710356","-86.013404","259.4","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.1","4,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0076","INDIANAPOLIS 6.8 NNE, IN US","39.872144","-86.12009","227.1","2013-10",,,,,,,"16","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"33.3","1,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.4","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122309","DUBOIS S IN FORAGE FARM, IN US","38.4558","-86.6983","210.3","2013-10",,,"564.5","7","19.2",",7","14",",7","8",",7",,,,,"0",",7","6",",7","0",",7","14",",7","0",",7","-5.0",",7,26,+",,,,,"86.6",",,7,06,","28.9",",7,05,",,,"204.3","7","19.4","1,,,7,3,1","21.1","1,,,7,5,2",,,,,"176.8",",7","27.2","1,,,7,3,1","22.8","1,,,7,5,2",,,,,"1.7","1,,,7,3,1","8.9","1,,,7,5,2",,,,,"8.3","1,,,7,3,1","11.7","1,,,7,5,2",,,,,"10.8","1,,,7,3,1","14.8","1,,,7,5,2",,,,,,,"19.1","1,,,7,3,1","17.7","1,,,7,5,2",,,,,,,"192.8",",,,7",,,,,"13.3",",7","20.2",",,,7","6.3",",,,7",,,,,,,,,,,,
"US1INBN0053","ZIONSVILLE 4.3 NNW, IN US","40.013647","-86.290054","267.9","2013-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0001","WHEATFIELD 2.8 S, IN US","41.152314","-87.035915","206.0","2013-10",,,,,,,"9","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"40.6","3,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124730","LAGRANGE, IN US","41.6474","-85.4121","274.3","2013-10",,,,,"4.5","3,7","11",",7","5",",7","0",",7","0",",7","0","3,7","9","3,7","0","3,7","8","3,7","0","3,7","-2.8","3,7,23,","0",",,7,31,+","0.0",",,7,31,+","28.7",",,7,31,","27.2","3,7,13,",,,,,,,,,,,,,"245.9","3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.3",",,,7",,,"0",",,,7","9.7","3,7","16.1","3,,,7","3.3","3,,,7",,,,,,,,,,,,
"US1INOR0011","PAOLI 5.9 S, IN US","38.47367","-86.449652","189.9","2013-10",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"108.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"202.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0004","RENSSELAER 0.5 SSW, IN US","40.92925","-87.153569","206.0","2013-10",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"18.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00120014","AVILLA 3 SW, IN US","41.3526","-85.2964","301.8","2013-10",,,,,,,"9",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","32.8",",,7,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.3",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INFY0002","CONNERSVILLE 6.7 SSE, IN US","39.5666733","-85.0905","313.0","2013-10",,,,,,,"6","5,N","3","5,N",,,,,,,,,,,,,,,,,,,,,"11.4","5,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.0",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0063","INDIANAPOLIS 6.5 SW, IN US","39.716907","-86.241733","216.1","2013-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"37.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0007","RENSSELAER 1.9 SSW, IN US","40.908451","-87.158639","209.1","2013-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"18.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INHR0021","CORYDON 3.5 N, IN US","38.2639840990305","-86.1234609782696","210.0","2013-10",,,,,,,"14","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"132.1","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220.8","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123527","GREENFIELD, IN US","39.7858","-85.7611","264.9","2013-10",,,"521.3","7","15.0",",7","15",",7","10",",7",,,,,"0",",7","7",",7","0",",7","13",",7","0",",7","-2.2",",7,26,+",,,,,"41.1",",,7,06,","27.8",",7,05,+",,,"250.0","7",,,,,,,,,"205.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.2",",,,7",,,,,"12.2",",7","18.2",",,,7","6.2",",,,7",,,,,,,,,,,,
"USW00003893","BLOOMINGTON MONROE CO AIRPORT, IN US","39.14317","-86.61676","253.3","2013-10","1.9",",W","540.3","W","16.1",",W","13",",W","9",",W","0",",W","0","1,W","0",",W","5",",W","0",",W","11",",W","0",",W","-2.7",",W,28,+","0",",,W,31,+","0.0","1,,W,31,+","62.2",",,W,06,","27.8",",W,03,",,,"231.0","W",,,,,,,,,"192.8",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164.8",",,,W",,,"0","1,,,W","12.6",",W","18.5",",,,W","6.8",",,,W",,,"210",",W","220",",W",,,"11.6",",W","18.3",",W"
"US1INBN0047","WHITESTOWN 6.5 NE, IN US","40.0731","-86.2761","283.2","2013-10",,,,,,,"12","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"33.8","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.1","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLK0015","DYER 1.0 WNW, IN US","41.506694","-87.524821","192.0","2013-10",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"65.0",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0032","RENSSELAER 6.2 SE, IN US","40.862608","-87.080175","205.1","2013-10",,,,,,,"16","1,N","5","1,N","0","1,N","0","1,N",,,,,,,,,,,,,"0","1,T,N,25,","0.0","1,T,N,25,","18.8","1,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.4","1,,,N",,,"0","1,T,,N",,,,,,,,,,,,,,,,,,
"US1INJS0037","DE MOTTE 0.8 NNW, IN US","41.210435","-87.205425","198.1","2013-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"49.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126801","PENCE 1 SW, IN US","40.3522","-87.525","213.4","2013-10",,,,,,,"10",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","27.4",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.4",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00123777","HARTFORD CITY 4 ESE, IN US","40.4355","-85.2891","281.6","2013-10",,,"473.6","7","20.0","1,7","13",",7","7",",7","1",",7","1",",7","0",",7","6",",7","0","1,7","12","1,7","0","1,7","-2.2",",7,25,","25",",,7,23,","25.0",",,7,23,","20.6",",,7,06,","27.8","1,7,05,",,,"253.9","7",,,,,,,,,"186.5","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.6",",,,7",,,"25",",,,7","12.6","1,7","18.4","1,,,7","6.9",",,,7",,,,,,,,,,,,
"US1INMR0094","INDIANAPOLIS 12.6 NE, IN US","39.904103","-85.999581","255.4","2013-10",,,,,,,"13","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"56.6","4,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.1","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123418","GOSHEN 3 SW, IN US","41.5575","-85.8825","266.7","2013-10",,,"432.6","7","12.5",",7","17",",7","7",",7","0",",7","0",",7","0",",7","7",",7","0",",7","12",",7","0",",7","-1.7",",7,25,","0",",,7,31,+","0.0",",T,7,24,+","54.4",",,7,31,","27.8",",7,02,",,,"278.5","7",,,,,,,,,"214.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.8",",,,7",,,"0",",T,,7","11.8",",7","17.4",",,,7","6.3",",,,7",,,,,,,,,,,,
"US1INLK0026","CROWN POINT 1.1 N, IN US","41.439267","-87.3542","217.0","2013-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"66.3",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0018","MOORESVILLE 3.8 NE, IN US","39.621239","-86.345954","228.0","2013-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"32.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLK0025","MUNSTER 0.8 SSE, IN US","41.535556","-87.498889","187.1","2013-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"73.7",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLK0024","CROWN POINT 2.0 WSW, IN US","41.408917","-87.389939","230.1","2013-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"61.0",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0080","INDIANAPOLIS 12.6 NW, IN US","39.9077","-86.311602","271.9","2013-10",,,,,,,"12","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"41.1","1,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.5","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123547","GREENSBURG, IN US","39.3475","-85.4891","285.6","2013-10",,,"582.4","7","17.6",",7","10",",7","7",",7",,,,,"0",",7","7",",7","0",",7","14",",7","0",",7","-3.9",",7,25,",,,,,"73.7",",,7,06,","27.8",",7,05,",,,"223.7","7",,,,,,,,,"187.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.1",",,,7",,,,,"12.8",",7","18.8",",,,7","6.9",",,,7",,,,,,,,,,,,
"US1INMG0011","BROOKLYN 0.5 ENE, IN US","39.5446","-86.3629","209.1","2013-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"49.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0012","STILESVILLE 3.6 S, IN US","39.586534","-86.633268","242.0","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.6","5,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0083","INDIANAPOLIS 10.9 NW, IN US","39.893858","-86.28062","264.0","2013-10",,,,,,,"14","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"45.7","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.7","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0014","GOSPORT 4.2 E, IN US","39.350765","-86.587055","220.1","2013-10",,,,,,,"13","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"67.1","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0088","INDIANAPOLIS 8.7 S, IN US","39.64374","-86.185581","212.4","2013-10",,,,,,,"11","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"47.5","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.8","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INVR0001","CLINTON 0.7 NW, IN US","39.669785","-87.412588","152.4","2013-10",,,,,,,"11","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"19.6","4,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.7","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0031","DE MOTTE 5.9 S, IN US","41.114942","-87.199703","207.0","2013-10",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"42.9",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDL0025","K9CJC SPRINGPORT 3.5 NE, IN US","40.0851","-85.3488","315.8","2013-10",,,,,,,"11","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"19.1","4,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.2","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDL0024","N9WCJ EATON 1.8 ESE, IN US","40.3295","-85.3234","282.2","2013-10",,,,,,,"13","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"28.7","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.2","5,,,N",,,,,,,,,,,,,,,,,,,,,,
