,Year,County,DP01_4,DP01_5,DP01_6,DP01_7,DP01_8,DP01_9,DP01_10,DP10_4,DP10_5,DP10_6,DP10_7,DP10_8,DP10_9,DP10_10,DT00_4,DT00_5,DT00_6,DT00_7,DT00_8,DT00_9,DT00_10,DT32_4,DT32_5,DT32_6,DT32_7,DT32_8,DT32_9,DT32_10,DX32_4,DX32_5,DX32_6,DX32_7,DX32_8,DX32_9,DX32_10,DX90_4,DX90_5,DX90_6,DX90_7,DX90_8,DX90_9,DX90_10,EMSD_4,EMSD_5,EMSD_6,EMSD_7,EMSD_8,EMSD_9,EMSD_10,EMXP_4,EMXP_5,EMXP_6,EMXP_7,EMXP_8,EMXP_9,EMXP_10,EMXT_4,EMXT_5,EMXT_6,EMXT_7,EMXT_8,EMXT_9,EMXT_10,PRCP_4,PRCP_5,PRCP_6,PRCP_7,PRCP_8,PRCP_9,PRCP_10,SNOW_4,SNOW_5,SNOW_6,SNOW_7,SNOW_8,SNOW_9,SNOW_10,TAVG_4,TAVG_5,TAVG_6,TAVG_7,TAVG_8,TAVG_9,TAVG_10,Value
1435,2019,VIGO,11.5,14.5,14.0,8.0,8.0,4.0,8.0,9.0,10.0,11.5,5.0,6.0,2.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,30.75,72.15,26.05,40.9,14.85,45.75,26.7,31.1,33.9,35.0,32.2,33.3,33.9,124.73333333333332,103.63333333333333,196.53333333333333,73.3,91.7,26.875,144.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,18.3,22.1,25.3,23.3,22.5,13.1,171.8
1436,2019,WABASH,14.0,20.8,10.5,10.25,8.0,10.0,8.5,10.2,12.4,8.0,6.5,6.0,5.75,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.5,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,40.08,32.15,33.825,22.92,45.6,34.975,24.7,30.85,32.75,34.15,31.4,32.2,32.5,139.32,188.2,93.5,101.85,62.54,99.0,75.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,16.15,21.1,24.5,21.85,20.65,11.8,184.3
1437,2019,WARREN,11.0,16.0,11.0,4.0,5.0,6.5,10.0,8.0,14.0,7.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.3,19.700000000000003,66.8,38.5,26.2,29.2,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,137.6,121.9,54.75,90.4,68.1,90.65,83.67999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,192.4
1438,2019,WARRICK,11.5,14.4,15.0,10.833333333333334,11.5,1.2,11.166666666666666,8.666666666666666,9.6,11.4,8.666666666666666,8.666666666666666,0.4,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,16.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.233333333333334,51.34,60.04,25.200000000000003,44.01666666666667,2.34,42.91666666666666,30.0,33.9,34.4,34.4,33.9,35.0,34.4,143.96666666666667,173.9,208.64285714285717,98.33333333333331,156.04285714285714,2.46,172.88333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,23.4,26.0,24.7,24.4,15.0,156.5
1439,2019,WASHINGTON,14.0,14.0,14.0,9.0,10.0,1.0,7.5,9.5,9.0,12.0,6.5,7.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.900000000000006,24.35,47.5,44.95,23.0,2.8666666666666667,29.85,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,208.9,111.36666666666667,204.76666666666665,99.36666666666667,89.96666666666665,5.233333333333333,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,134.3
1440,2019,WAYNE,13.5,17.5,14.0,13.0,11.5,5.0,10.0,7.5,12.0,9.0,11.0,7.0,3.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3,28.3,69.9,27.4,37.85,10.45,35.05,25.0,30.6,32.8,33.3,31.7,33.3,32.8,137.39999999999998,121.65,147.0,103.1,88.7,23.05,115.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,17.7,21.1,24.7,22.5,22.3,13.5,167.5
1441,2019,WHITE,15.0,17.5,10.0,8.0,6.5,10.5,8.666666666666666,9.333333333333334,11.5,6.0,5.5,4.0,7.5,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26666666666667,23.75,23.25,35.65,29.75,42.8,31.5,25.6,30.6,32.8,35.6,32.8,34.4,33.9,123.13333333333333,143.63333333333333,74.5,60.8,49.06666666666666,116.0,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,16.1,20.7,24.7,21.9,21.2,12.5,177.6
1442,2019,WHITLEY,14.6,19.2,12.714285714285714,11.75,10.5,10.75,11.857142857142858,9.0,10.8,6.571428571428571,7.125,4.625,4.5,4.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,31.64,28.057142857142857,40.4375,91.1375,48.6125,32.84285714285714,23.9,29.4,32.2,33.3,30.0,30.6,31.7,122.08,130.5,110.78571428571428,134.2625,152.9125,83.5875,81.58571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.9,20.1,24.1,22.79783490224475,19.7,12.1,174.0
1443,2020,ADAMS,13.0,15.0,10.5,8.0,6.0,4.0,12.5,7.5,8.5,6.5,4.0,4.5,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.5,4.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,65.64999999999999,51.95,34.2,31.35,21.1,58.150000000000006,58.55,24.7,31.7,33.9,35.25,32.5,30.6,28.6,117.15,123.8,74.8,77.0,61.4,73.25,118.65,12.5,0.0,0.0,0.0,0.0,0.0,0.0,8.05,14.9,22.05,24.75,21.95,17.9,11.15,179.9
1444,2020,ALLEN,14.214285714285714,13.0,7.875,9.470588235294118,5.0,5.588235294117647,13.625,7.428571428571429,7.4,4.25,6.235294117647059,3.555555555555556,3.117647058823529,8.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,11.5,6.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,14.757142857142856,36.18,15.3625,27.57058823529412,45.77222222222222,27.094117647058823,32.93125,24.45,32.5,34.7,35.0,33.599999999999994,29.45,28.6,56.3,108.20666666666666,44.325,71.5764705882353,84.73888888888888,46.56470588235294,87.23529411764706,45.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,7.9,14.4,21.9,24.95,21.950000000000003,17.35,10.75,165.2
1445,2020,BARTHOLOMEW,11.0,22.33333333333333,8.777777777777779,9.375,8.222222222222221,5.333333333333333,13.22222222222222,6.5,13.833333333333334,4.444444444444445,5.5,6.111111111111111,2.555555555555556,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.266666666666666,29.683333333333334,32.855555555555554,45.1125,44.31111111111111,9.766666666666666,37.91111111111111,27.8,30.6,33.9,35.0,33.9,32.2,30.6,69.05,163.79999999999998,87.66666666666667,140.025,124.17777777777776,21.77777777777778,136.57777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,15.9,22.8,25.6,22.7,19.0,12.8,187.5
1446,2020,BLACKFORD,15.75,18.166666666666668,11.166666666666666,10.333333333333334,8.5,5.5,13.333333333333334,8.25,8.0,7.666666666666667,4.5,4.833333333333333,3.5,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,20.666666666666668,18.633333333333336,49.95,20.383333333333336,54.73333333333333,58.7,25.0,31.1,32.8,33.3,32.8,31.7,29.4,45.725,96.1,57.63333333333333,102.03333333333336,53.35,71.56666666666666,140.61666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,15.1,22.1,24.3,21.9,18.6,10.9,187.9
1447,2020,BOONE,12.88888888888889,18.444444444444443,8.444444444444445,11.6,7.777777777777778,3.375,13.0,5.333333333333333,9.444444444444445,5.0,8.0,5.555555555555555,1.125,8.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.511111111111113,40.34444444444445,27.58888888888889,47.510000000000005,27.38888888888889,4.45,58.2625,26.1,30.0,31.7,32.2,32.2,31.1,27.8,48.93333333333333,114.34444444444443,81.35,143.23,67.4,7.1375,123.8111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,15.7,22.2,24.1,21.8,18.4,11.7,221.9
1448,2020,CARROLL,12.5,14.0,9.0,10.0,7.0,6.5,13.5,7.0,8.0,5.0,6.5,4.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,53.45,32.5,29.05,32.85,29.75,39.5,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,53.6,116.1,89.6,77.5,71.4,55.9,78.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,209.6
1449,2020,CASS,12.0,15.0,10.666666666666666,10.666666666666666,8.333333333333334,9.0,16.0,6.0,7.5,4.0,5.333333333333333,4.666666666666667,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,48.65,25.0,18.96666666666667,16.266666666666666,28.05,30.45,25.6,32.2,35.0,35.0,33.3,30.6,28.3,48.63333333333333,115.6,63.53333333333333,56.63333333333333,55.43333333333334,47.75,72.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,14.6,22.1,25.1,22.5,18.3,10.9,200.4
1450,2020,CLARK,11.0,20.4,9.2,12.2,13.0,7.2,12.6,6.75,11.2,7.0,6.6,6.6,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.025,55.620000000000005,41.34,96.24,59.64,38.3,62.220000000000006,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,108.1,158.9,130.68,168.52,132.06,64.67999999999999,162.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,173.4
1451,2020,CLAY,11.333333333333334,17.333333333333332,8.666666666666666,9.333333333333334,6.666666666666667,3.0,13.333333333333334,8.333333333333334,12.0,4.0,7.333333333333333,5.666666666666667,0.5,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,54.6,38.86666666666667,46.56666666666666,33.46666666666667,1.9,28.7,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,56.56666666666666,153.46666666666667,67.60000000000001,163.93333333333334,93.33333333333331,2.75,102.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,189.1
1452,2020,CLINTON,12.0,14.0,9.0,9.5,6.5,6.0,12.5,7.5,10.5,7.0,7.0,4.5,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,50.45,46.45,36.35,34.2,41.95,51.85,25.6,30.0,32.8,33.3,32.2,30.6,28.3,73.5,163.05,118.6,88.1,72.05000000000001,61.75,116.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,15.2,22.2,24.2,22.0,18.5,11.3,207.1
1453,2020,DAVIESS,11.4,14.8,8.4,8.4,5.75,3.75,12.0,7.4,9.2,6.2,5.6,4.0,2.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,15.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96,60.16,40.18,76.74,37.45,4.574999999999999,64.53999999999999,28.6,31.95,33.349999999999994,34.15,33.349999999999994,31.950000000000003,30.85,86.64,121.88,90.62,175.0,77.85,10.3,167.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,18.1,24.0,25.950000000000003,23.65,20.35,13.7,192.4
1454,2020,DE KALB,15.0,11.75,5.0,6.0,7.0,4.75,13.5,9.5,8.25,4.0,2.25,5.5,3.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,4.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.5,0.0,0.0,59.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,35.5,36.175,18.025,23.450000000000003,28.5,27.7,23.55,23.9,30.85,32.5,34.45,32.8,29.15,27.75,84.975,108.675,48.7,38.475,91.025,48.4,68.225,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.45,13.8,20.95,24.15,21.4,16.9,10.1,136.6
1455,2020,DEARBORN,13.666666666666666,18.75,9.8,10.0,8.4,6.666666666666667,13.5,5.666666666666667,11.5,6.4,7.4,5.0,4.666666666666667,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.766666666666666,32.625,19.76,52.52,25.9,19.4,37.075,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,87.725,151.02,81.47999999999999,146.44,72.82000000000001,39.3,139.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,173.2
1456,2020,DECATUR,14.5,18.0,8.5,9.5,8.5,4.0,12.0,7.5,12.0,5.5,6.5,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,33.4,30.0,51.2,59.95,6.75,54.4,26.1,30.0,31.1,32.8,31.7,30.0,28.3,65.75,137.85000000000002,85.65,132.3,191.6,16.4,151.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,16.1,22.7,24.6,21.3,19.443138170498084,12.600347919655666,209.5
1457,2020,DELAWARE,13.22222222222222,16.2,9.333333333333334,10.428571428571429,8.0,4.8,13.5,4.888888888888889,9.3,5.0,6.571428571428571,6.636363636363637,2.2,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.288888888888888,19.87,35.32222222222222,25.985714285714288,19.072727272727278,20.880000000000003,46.31,26.7,32.2,34.4,33.9,32.8,32.2,30.6,39.93333333333333,99.58,80.97777777777777,79.64285714285714,65.14545454545454,27.44,134.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,16.6,23.7,25.6,22.7,19.6,13.0,192.0
1458,2020,DUBOIS,8.5,16.833333333333332,8.0,11.166666666666666,11.0,7.333333333333333,12.833333333333334,7.5,10.333333333333334,4.833333333333333,7.666666666666667,6.4,3.5,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,20.5,5.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,47.8,30.266666666666666,63.43333333333333,38.9,25.316666666666663,69.76666666666667,30.0,33.3,35.0,36.35,35.25,33.35,30.8,92.13333333333333,124.63333333333333,79.46666666666667,154.81666666666666,93.3,53.68333333333334,164.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,16.3,23.4,26.0,23.4,19.95,13.5,183.9
1459,2020,ELKHART,16.454545454545453,13.214285714285714,7.4375,8.125,7.944444444444445,7.823529411764706,13.6875,9.090909090909092,6.785714285714286,4.25,4.875,5.277777777777778,4.176470588235294,7.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.0,3.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33636363636364,33.371428571428574,27.35625,45.4625,34.37777777777777,26.541176470588237,15.21875,24.7,31.7,33.3,33.9,34.45,30.3,28.05,92.39090909090908,96.62857142857142,62.89375,89.88125,92.25555555555556,49.317647058823525,62.8875,108.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.45,22.1,24.35,22.1,17.55,10.2,174.8
1460,2020,FAYETTE,15.5,20.0,11.5,11.5,10.0,3.0,16.0,8.0,10.5,7.5,5.5,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,28.3,24.15,28.6,28.4,5.6,28.2,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,57.25,119.8,91.15,67.69999999999999,79.8,12.7,132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,191.5
1461,2020,FLOYD,11.0,22.0,9.666666666666666,12.333333333333334,11.666666666666666,7.25,13.75,7.666666666666667,11.333333333333334,6.333333333333333,5.666666666666667,8.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,23.96666666666667,32.266666666666666,107.86666666666667,32.2,19.875,61.625,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,97.43333333333334,130.03333333333333,124.06666666666666,158.93333333333334,111.06666666666668,58.175,148.82500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,171.2
1462,2020,FOUNTAIN,11.5,13.2,11.0,10.2,8.666666666666666,8.0,10.0,7.5,9.0,7.5,7.0,5.666666666666667,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.8,35.666666666666664,34.69285714285715,32.15,30.9,29.2,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,100.4375,122.94583333333333,127.1,130.6,55.9,75.475,72.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,186.9
1463,2020,FRANKLIN,12.0,22.0,12.0,10.0,8.0,5.0,13.0,6.0,12.0,5.0,9.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,35.1,26.7,31.8,38.6,6.6,35.1,27.8,33.3,34.4,36.1,33.3,32.8,29.4,65.0,133.9,111.1,94.5,110.7,15.0,150.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,15.8,22.6,25.6,23.3,19.6,12.8,184.9
1464,2020,FULTON,12.0,14.5,10.0,7.0,5.666666666666667,5.0,11.333333333333334,8.0,7.0,6.0,5.0,4.333333333333333,4.0,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.95,49.7,31.8,32.25,38.86666666666667,18.8,14.133333333333333,25.6,32.2,33.9,34.4,33.3,30.0,28.3,64.65,126.2,67.85,64.2,96.9,37.75,62.76666666666667,6.5,0.0,0.0,0.0,0.0,0.0,0.0,8.1,14.7,21.9,24.5,21.8,17.7,10.6,181.0
1465,2020,GIBSON,8.0,13.0,7.5,11.5,11.5,6.0,11.333333333333334,7.0,8.5,5.0,10.0,8.5,4.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,50.150000000000006,46.85,52.2,32.65,14.066666666666668,73.89999999999999,28.9,32.2,33.9,35.0,33.9,32.2,30.0,77.55000000000001,104.2,107.05,202.3,133.45,30.8,145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,16.5,23.6,25.8,23.7,20.3,12.9,200.3
1466,2020,GRANT,16.833333333333332,18.5,10.0,10.75,7.833333333333333,5.5,15.8,7.333333333333333,8.666666666666666,5.428571428571429,3.875,5.166666666666667,3.333333333333333,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.983333333333333,30.316666666666663,18.085714285714285,38.9625,20.966666666666665,51.4,57.04,25.0,31.1,32.8,33.3,32.2,31.1,28.3,46.35714285714285,125.86666666666667,49.575,90.07777777777775,59.51428571428572,66.775,115.03333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.5,21.4,24.3,21.8,18.1,10.9,187.8
1467,2020,GREENE,12.333333333333334,19.0,8.666666666666666,10.5,6.0,3.75,13.75,7.333333333333333,12.333333333333334,4.0,8.0,5.0,1.25,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,60.8,13.066666666666668,59.55,49.725,4.175,49.85,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,81.5,183.63333333333333,36.66666666666666,211.175,106.25,9.075,159.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,184.3
